_id,Country,State,City,Name,Operator,Status,Address,Power,Size,Established,Latitude,Longitude,Geocode_Level
159,USA,Texas,Dallas,Equinix DA3,Equinix,,"1950 North Stemmons Freeway, Suites 1039A & 2048, Dallas, Texas 75207",,"25,865 sq.f.",,32.801543581919,-96.823828523262,address
160,USA,Texas,Dallas,GIPNetworks Plano,Plano Data Center | Global IP Networks,,"1009 Jupiter Rd, Suite 500, Plano, Texas 75074",,,,33.012485,-96.683083,address
161,USA,Texas,Dallas,Synoptek - Dallas Data Center,Synoptek,,"2323 Bryan Street, Suite 1150-A, Dallas, Texas 75201",,"4,300 sq.f.",,32.786929610022,-96.79401789536,address
162,USA,Texas,Dallas,Nexus Hubbard Campus,Nexus Data Centers,Planned,"880 State Hwy 171, Hubbard, Texas 76648",612 MW,,,31.824000576602,-96.776242761148,address
163,USA,Texas,Dallas,Prometheus TX-1,Prometheus Hyperscale,Planned,"6998 Farm to Market 987, Terrell, Texas 75160",200 MW,,,32.6609613202,-96.347704609302,address
164,USA,Texas,Dallas,Flexential Dallas - Richardson Data Center,Flexential,,"3010 Waterview Parkway, Richardson, Texas 75080",3.75 MW,,,32.993286046303,-96.756173865295,address
165,USA,Texas,Dallas,ScaleMatrix Dallas,ScaleMatrix,,"820 Allen Commerce Pkwy, Allen, Texas 75013",12 MW,,2017,33.137141913502,-96.661342631579,address
166,USA,Texas,Dallas,QTS Fort Worth 1 DC1,QTS Data Centers,,"14100 Park Vista Boulevard, Fort Worth, Texas 76177",50 MW,,,32.981369968074,-97.262720866769,address
167,USA,Texas,Dallas,DataBank DFW7 - Dallas LBJ,DataBank,,"6606 Lyndon B Johnson Fwy, Suite 145, Dallas, Texas 75240",0.94 MW,"16,070 sq.f.",,32.924431699573,-96.791726211492,address
168,USA,Texas,Dallas,Project Labrador,Unknown Company,Planned,"1401 Greene Road, Lancaster, Texas 75146",,1078950 sq.f.,,32.595198590679,-96.730535023075,address
169,USA,Texas,Dallas,CyrusOne DFW1 - Carrollton,CyrusOne Data Centers,,"1649 Frankfort Road West, Carrollton, Texas 75007",90 MW,"400,000 sq.f.",,32.994965147237,-96.930483914641,address
170,USA,Texas,Dallas,CyrusOne DFW3 - Allen,CyrusOne Data Centers,,"2300 Chelsea Blvd, Allen, Texas 75013",50 MW,"60,000 sq.f.",,33.137232556725,-96.663332409777,address
171,USA,Texas,Dallas,Aligned DFW-02,Aligned Data Centers,,"2800 Summit Avenue, Plano, Texas 75074",36 MW,,,33.009776426561,-96.678415144762,address
172,USA,Texas,Dallas,ColoHouse Dallas,ColoHouse,,"1649 West Frankford Road, Dallas, Texas 75007",60 MW,"400,000 sq.f.",,32.994965147237,-96.930483914641,address
173,USA,Texas,Dallas,1215 Integrity Drive (DFW25),Digital Realty,,"1215 Integrity Drive, Richardson, Texas 75081",6.9 MW,"56,500 sq.f.",2011,32.964890,-96.715715,address
174,USA,Texas,Dallas,Google Midlothian - Bldg 4,Google,,"3441 Railport Pkwy, Midlothian, Texas 76065",,170600 sq.f.,2024,32.448927895772,-97.056815922356,address
175,USA,Texas,Dallas,Flexential Dallas - Downtown Data Center,Flexential,,"1950 Stemmons Freeway, Suite 2033, Dallas, Texas 75207",6.66 MW,,,32.801543581919,-96.823828523262,address
176,USA,Texas,Dallas,Csquare - Dallas DFW3-A,Csquare,,"11830 Webb Chapel Rd., Suite 200, Dallas, Texas 75234",10 MW,"95,245 sq.f.",,32.91021773245,-96.872666872294,address
177,USA,Texas,Dallas,CyrusOne DFW10 - Whitney,CyrusOne Data Centers,Planned,"557 County Rd 3610, Whitney, Texas 76692",,"250,000 sq.f.",2026,31.940076772999,-97.325080798141,address
178,USA,Texas,Dallas,Stream DC DFWC1,Stream Data Centers,Planned,"930 N Sunrise Rd, Wilmer, Texas 75172",48 MW,360750 sq.f.,2027,32.588249,-96.704989,address
179,USA,Texas,Dallas,904 Quality Way (DFW21),Digital Realty,,"904 Quality Way, Richardson, Texas 75081",,"62,600 sq.f.",,32.966737497487,-96.714197626288,address
180,USA,Texas,Dallas,Mobius Partners - Farmers Branch,Mobius Partners,,"4215 N. Beltwood Pkwy, Farmers Branch, Texas 75244",,,,32.949292471535,-96.837016165571,address
181,USA,Texas,Dallas,ACS Fort Worth - Building D,Grupo ACS,Planned,"1645 Hicks Field Rd E, Fort Worth, Texas 76179",,,,32.912576968059,-97.395224763528,address
182,USA,Texas,Dallas,850 E. Collins Boulevard (DFW28),Digital Realty,,"850 E. Collins Boulevard, Richardson, Texas 75081",6.8 MW,"60,500 sq.f.",2012,32.967923888487,-96.714100351298,address
183,USA,Texas,Dallas,STACK Infrastructure DFW01C,STACK INFRASTRUCTURE,Planned,"5601 W Spring Creek Pkwy, Plano, Texas 75024",48 MW,406000 sq.f.,,33.061438393297,-96.811122438337,address
184,USA,Texas,Dallas,CyrusOne DFW17B - Whitney,CyrusOne Data Centers,Planned,"557 County Rd 3610, Whitney, Texas 76692",,249090 sq.f.,2027,31.940076772999,-97.325080798141,address
185,USA,Texas,Dallas,LOGIX Dallas #1,LOGIX FIBER NETWORKS,,"2323 Bryan St, Suite 850, Dallas, Texas 75201",,,,32.786929610022,-96.79401789536,address
186,USA,Texas,Dallas,CyrusOne Whitney Campus,CyrusOne Data Centers,Planned,"557 County Rd 3610, Whitney, Texas 76692",400 MW,,,31.940076772999,-97.325080798141,address
187,USA,Texas,Dallas,908 Quality Way (DFW20),Digital Realty,,"908 Quality Way, Richardson, Texas 75081",10 MW,"38,000 sq.f.",,32.966736424752,-96.713993629626,address
188,USA,Texas,Dallas,STACK Infrastructure DFW02C,STACK INFRASTRUCTURE,Planned,"E Belt Line Road, Building 3, Lancaster, Texas 75146",36 MW,,,32.586328,-96.733972,address
189,USA,Texas,Dallas,CyrusOne DFW17C - Whitney,CyrusOne Data Centers,Planned,"557 County Rd 3610, Whitney, Texas 76692",,93320 sq.f.,2027,31.940076772999,-97.325080798141,address
190,USA,Texas,Dallas,ACS Fort Worth - Building C,Grupo ACS,Planned,"Hillwood Blvd, Fort Worth, Texas 76179",,,,32.857925,-97.362129,address
191,USA,Texas,Dallas,Serverphase Data Center,M&A Technology Inc.,,"2045 Chenault Drive, Carrollton, Texas 75006",2 MW,"10,000 sq.f.",2008,32.963905255123,-96.844930728347,address
192,USA,Texas,Dallas,Datacenter Park - Dallas,Digital Realty,,"900-908 Quality Way, Richardson, Texas 75081",,,,32.966736424752,-96.713993629626,address
193,USA,Texas,Dallas,Stream DC DFWC - Wilmer II Campus,Stream Data Centers,Planned,"930 Sunrise Rd, Lancaster, TX, USA, Wilmer, Texas 75146",240 MW,1400000 sq.f.,,32.580966,-96.702436,address
194,USA,Texas,Dallas,1702 W Campbell Rd,Digital Realty,Planned,"1702 W Campbell Rd, Garland, Texas 75044",,,,32.975565066636,-96.653682401536,address
195,USA,Texas,Dallas,2501 S. State Highway 121 (DFW26),Digital Realty,,"2501 S. State Highway 121, Lewisville, Texas 75056",,"831,300 sq.f.",1979,33.054389459074,-96.915198725532,address
196,USA,Texas,Dallas,Lunavi Dallas,Lunavi,,"1950 North Stemmons Fwy, Suite 1039A, Dallas, Texas 75207",,,2017,32.801543581919,-96.823828523262,address
197,USA,Texas,Dallas,Eonix Communications Dallas,Eonix Communications Inc,,"1515 Round Table Drive, Dallas, Texas 75207",,,,32.837509927436,-96.879424269717,address
198,USA,Texas,Dallas,Cogent Data Center - Fort Worth,"Cogent Communications, Inc.",,"1400 E Presidio St, Fort Worth, Texas 76102",5 MW,"110,078 sq.f.",,32.74498799598,-97.314786725787,address
199,USA,Texas,Dallas,DataBank DFW12 - Red Oak,DataBank,Planned,"Batchler Rd & Stainback Rd, Red Oak, Texas 75154",,,,32.533878306841,-96.735147005902,address
200,USA,Texas,Dallas,PowerHouse Irving - Building A,PowerHouse Data Centers,Under Construction,"111 Customer Way, Irving, Texas 75039",67 MW,,,32.885658434327,-96.93430748095,address
201,USA,Texas,Dallas,Tierpoint Dallas-Allen,TierPoint,,"820 Allen Commerce Parkway, Allen, Texas 75013",,"16,000 sq.f.",2017,33.137141913502,-96.661342631579,address
202,USA,Texas,Dallas,STACK Infrastructure DFW02A,STACK INFRASTRUCTURE,Under Construction,"E Belt Line Road, Building 1, Lancaster, Texas 75146",36 MW,,,32.586328,-96.733972,address
203,USA,Texas,Dallas,Flexential Dallas - Plano Data Center,Flexential,,"3500 E Plano Pkwy, Plano, Texas 75074",18 MW,,2016,33.006959918675,-96.669644171351,address
204,USA,Texas,Dallas,VAZATA Dallas II,VAZATA,,"2440 Marsh Lane, Carrollton, Texas 75007",0.562 MW,"12,500 sq.f.",,32.979977,-96.853498,address
205,USA,Texas,Dallas,Cologix DAL3,Cologix,,"1950 North Stemmons Freeway, Suite 2004, Dallas, Texas 75207",,,,32.801543581919,-96.823828523262,address
206,USA,Texas,Dallas,IBM DAL01,IBM,,"1950 N. Stemmons Freeway, Suite 3048, Dallas, Texas 75207",,,,32.801543581919,-96.823828523262,address
207,USA,Texas,Dallas,QTS Irving DC5,QTS Data Centers,Planned,"6300 Longhorn Drive, Irving, Texas 75063",,,,32.893903641611,-96.979491130859,address
208,USA,Texas,Dallas,STACK Infrastructure DFW01A,STACK INFRASTRUCTURE,,"6653 Pinecrest Dr, Plano, Texas 75024",21 MW,,,33.062840934607,-96.809475300151,address
209,USA,Texas,Dallas,Consolidated Dallas,Consolidated Communications,,"400 S Akard St, Dallas, Texas 75202",,"6,000 sq.f.",,32.778405770928,-96.798998169898,address
210,USA,Texas,Dallas,STACK Infrastructure DFW02D,STACK INFRASTRUCTURE,Planned,"E Belt Line Road, Building 4, Lancaster, Texas 75146",36 MW,,,32.586328,-96.733972,address
211,USA,Texas,Dallas,Equinix DA12-2,Equinix,Planned,"1550 W Mockingbird Ln, Dallas, Texas 75235",,158293 sq.f.,2028,32.822198616705,-96.860132862239,address
212,USA,Texas,Dallas,STACK Infrastructure DFW02E,STACK INFRASTRUCTURE,Planned,"E Belt Line Road, Building 5, Lancaster, Texas 75146",36 MW,,,32.586328,-96.733972,address
213,USA,Texas,Dallas,ACS Fort Worth Campus,Grupo ACS,Planned,"10059-10197 Hicks Field Rd, Fort Worth, Texas 76179",,,,32.909944526079,-97.400952872842,address
214,USA,Texas,Dallas,1210 Integrity Drive (DFW18),Digital Realty,,"1210 Integrity Drive, Richardson, Texas 75081",36 MW,"227,800 sq.f.",2014,32.964995,-96.711949,address
215,USA,Texas,Dallas,Equinix DA1,Equinix,,"1950 North Stemmons Freeway, Suite 1034, Dallas, Texas 75207",,"30,355 sq.f.",,32.801543581919,-96.823828523262,address
216,USA,Texas,Dallas,Google Midlothian - Bldg 3,Google,,"3441 Railport Pkwy, Midlothian, Texas 76065",,288600 sq.f.,,32.448927895772,-97.056815922356,address
217,USA,Texas,Dallas,DataBank DFW6 - Dallas Love Field,DataBank,,"8600 Harry Hines Blvd, Suite 200, Dallas, Texas 75235",0.675 MW,"12,560 sq.f.",,32.837367281863,-96.865476533525,address
218,USA,Texas,Dallas,DataBank DFW1 - Downtown Dallas,DataBank,,"400 S Akard St, Suite 100, Dallas, Texas 75202",7 MW,145250 sq.f.,2005,32.778405770928,-96.798998169898,address
219,USA,Texas,Dallas,GDC - Dallas TX3 Data Center,"NTT DATA, Inc.",,"2080 Lookout Drive, Garland, Texas 75044",36 MW,"126,720 sq.f.",2024,32.982483930697,-96.657607266476,address
220,USA,Texas,Dallas,Aligned DFW-01,Aligned Data Centers,,"2800 Summit Avenue, Plano, Texas 75074",60 MW,"280,000 sq.f.",,33.009776426561,-96.678415144762,address
221,USA,Texas,Dallas,Cogent Data Center - Dallas 2,"Cogent Communications, Inc.",,"146 Parkhouse St, Dallas, Texas 75207",,"8,192 sq.f.",,32.783691369285,-96.818445175358,address
222,USA,Texas,Dallas,IBM DAL07,IBM,,"1700 Summit Ave, Suite 100, Plano, Texas 75074",,,,32.810421279719,-96.771253942695,address
223,USA,Texas,Dallas,Edged Dallas-Fort Worth DFW02,Edged Energy,Planned,"I-20 & Chapin School Rd, Fort Worth, Texas 76126",,,,32.865965,-97.260163,address
224,USA,Texas,Dallas,LOGIX Dallas #2,LOGIX FIBER NETWORKS,,"2914 Taylor Street, Dallas, Texas 75226",,,,32.781629337633,-96.780734467019,address
225,USA,Texas,Dallas,QTS Irving DC1 & DC2,QTS Data Centers,,"6431 Longhorn Drive, Irving, Texas 75063",37 MW,"250,000 sq.f.",,32.895974347996,-96.981237823225,address
226,USA,Texas,Dallas,Resilience DFW,Overwatch Capital,,"6815 Communications Pkwy, Plano, Texas 75024",50 MW,150000 sq.f.,,33.067941832832,-96.832092014726,address
227,USA,Texas,Dallas,QTS South Dallas DC5,QTS Data Centers,Planned,"421 Mason Rd, Wilmer, Texas 75146",,,,32.581587766483,-96.689375907083,address
228,USA,Texas,Dallas,ACS Fort Worth - Building B,Grupo ACS,Planned,"10100 Hicks Field Rd, Fort Worth, Texas 76179",,,,32.90801220754,-97.400561973466,address
229,USA,Texas,Dallas,Cisco Allen Data Center,Cisco Systems,,"2260 Chelsea Blvd, Allen, Texas 75013",5.2 MW,,2011,33.134363521183,-96.663207156345,address
230,USA,Texas,Dallas,Core Scientific Denton,Core Scientific,,"8171 Jim Christal Rd, Denton, Texas 76207",125 MW,,2022,33.220558,-97.211271,address
231,USA,Texas,Dallas,ACS Fort Worth - Building E,Grupo ACS,Planned,"Hillwood Blvd, Fort Worth, Texas 76179",,,,32.857925,-97.362129,address
232,USA,Texas,Dallas,QTS South Dallas Campus,QTS Data Centers,Under Construction,"303 Mason Rd, Lancaster, Texas 75146",,,,32.583084,-96.692126,address
233,USA,Texas,Dallas,Wowrack Dallas,Wowrack,Planned,"4939 Reading St, Dallas, Texas 75247",,20000 sq.f.,,32.806520702567,-96.865237381896,address
234,USA,Texas,Dallas,QTS South Dallas DC6,QTS Data Centers,Planned,"421 Mason Rd, Wilmer, Texas 75146",,,,32.581587766483,-96.689375907083,address
235,USA,Texas,Dallas,IBM DAL05,IBM,,"4849 Alpha Rd, Dallas, Texas 75244",,,,32.933157530732,-96.824598891647,address
236,USA,Texas,Dallas,DataBank DFW3 - Plano,DataBank,,"8375 Dominion Pkwy, Plano, Texas 75024",13.5 MW,"72,600 sq.f.",,33.085201812599,-96.812384868177,address
237,USA,Texas,Dallas,Lumen Fort Worth 1,Lumen,,"1601 Jones Street, Fort Worth, Texas 76102",,,,32.748728702241,-97.324087045753,address
238,USA,Texas,Dallas,Infomart Dallas,Equinix,,"1950 N. Stemmons Freeway, Dallas, Texas 75207",,,1985,32.801543581919,-96.823828523262,address
239,USA,Texas,Dallas,TierPoint Dallas,TierPoint,,"3004 Irving Blvd, Dallas, Texas 75247",,"51,000 sq.f.",2008,32.807919,-96.857292,address
240,USA,Texas,Dallas,QTS Irving DC6,QTS Data Centers,Planned,"6300 Longhorn Drive, Irving, Texas 75063",,,,32.893903641611,-96.979491130859,address
241,USA,Texas,Dallas,QTS South Dallas DC1,QTS Data Centers,Under Construction,"303 Mason Rd, Lancaster, Texas 75146",,,2025,32.583084,-96.692126,address
242,USA,Texas,Dallas,Black Mountain Fort Worth,Black Mountain,Planned,"7600-7780 Forest Hill Dr & LonStephenson Rd, Forest Hill, Texas 76140",,,,32.644338,-97.270410,address
243,USA,Texas,Dallas,5CDC Dallas-Fort Worth - DFW01,5C Group Inc.,Planned,"5C Group Inc., 1201 John Burgess Dr, Fort Worth, Texas 76140",144 MW,,,32.635290913484,-97.310753542488,address
244,USA,Texas,Dallas,Csquare - Dallas DFW2-A,Csquare,,"900 Guardians Way, Dallas, Texas 75013",12 MW,"74,212 sq.f.",,33.095140,-96.683801,address
245,USA,Texas,Dallas,CyrusOne DFW2 - Lewsiville,CyrusOne Data Centers,,"2501 S. State Hwy 121 Business, Suite 500 (Bldg #5), Lewsiville, Texas 75067",26.5 MW,"110,000 sq.f.",,33.007343,-96.993601,address
246,USA,Texas,Dallas,Amazon AWS - 2300 Coates Road,Amazon AWS,Planned,"2300 Coates Rd, Granbury, Texas 76048",,,,32.331015820778,-97.779330089441,address
247,USA,Texas,Dallas,Equinix DA4,Equinix,,"2323 Bryan St, Dallas, Texas 75201",,"12,529 sq.f.",,32.786929610022,-96.79401789536,address
248,USA,Texas,Dallas,1505 Ferris Rd,Digital Realty,Planned,"1505 Ferris Rd, Garland, Texas 75044",,"181,200 sq.f.",,32.975247232516,-96.649514513126,address
249,USA,Texas,Dallas,STACK Infrastructure DFW02F,STACK INFRASTRUCTURE,Planned,"E Belt Line Road, Building 6, Lancaster, Texas 75146",36 MW,,,32.586328,-96.733972,address
250,USA,Texas,Dallas,TierPoint Dallas - Fort Worth,TierPoint,,"13701 Independence, Fort Worth, Texas 76177",18 MW,"45,000 sq.f.",2001,32.979147008117,-97.251014876016,address
251,USA,Texas,Dallas,Aligned DFW-03,Aligned Data Centers,Planned,"3801 Britton Rd, Mansfield, Texas 76063",,429600 sq.f.,,32.550040,-97.074586,address
252,USA,Texas,Dallas,Aligned Plano Campus,Aligned Data Centers,,"2800 Summit Avenue, Plano, Texas 75074",,,,33.009776426561,-96.678415144762,address
253,USA,Texas,Dallas,Cologix DAL1,Cologix,,"1950 N. Stemmons Fwy, Suite 1032, Dallas, Texas 75207",,,,32.801543581919,-96.823828523262,address
254,USA,Texas,Dallas,GDC - Dallas TX4 Data Center,"NTT DATA, Inc.",Under Construction,"2011 Lookout Drive, Garland, Texas 75044",36 MW,"126,720 sq.f.",2026,32.982609,-96.657353,address
255,USA,Texas,Dallas,365 Data Centers - Dallas,365 Data Centers,,"365 Data Centers, 2323 Bryan St., Dallas, Texas 75201",,,,32.786929610022,-96.79401789536,address
256,USA,Texas,Dallas,KDC Richardson,KDC,,"1510 E Lookout Dr, Richardson, Texas 75082",25 MW,"100,000 sq.f.",2019,32.98536488783,-96.695234569529,address
257,USA,Texas,Dallas,Stream DC DFW-VIII - Wilmer,Stream Data Centers,Planned,"60 Sunrise Road, Wilmer, Texas 75146",90 MW,,,32.594731,-96.704990,address
258,USA,Texas,Dallas,ServerMania Dallas Data Center,ServerMania Inc,,"3000 Irving Blvd, Dallas, Texas 75247",,"64,000 sq.f.",2000,32.807825,-96.857237,address
259,USA,Texas,Dallas,Stream DC DFW VII - Garland,Stream Data Centers,,"1813 Lookout Drive, Garland, Texas 75044",43 MW,,,32.982577876157,-96.660361433635,address
260,USA,Texas,Dallas,24 Hour Data Plano,24 Hour Data,,"24 Hour Data, 811 E Plano Pkwy, Suite 124, Plano, Texas 75074",,,2009,33.007460857036,-96.701993891333,address
261,USA,Texas,Dallas,CyrusOne DFW5 - Allen,CyrusOne Data Centers,Planned,"2300 Chelsea Boulevard, Allen, Texas 75013",,,,33.137232556725,-96.663332409777,address
262,USA,Texas,Dallas,Prime Dallas - Data Center 1,Prime Data Centers,,"1515 Round Table, Dallas, Texas 75247",7.5 MW,"38,000 sq.f.",2014,32.837509927436,-96.879424269717,address
263,USA,Texas,Dallas,950 E. Collins Boulevard (DFW29),Digital Realty,,"950 E. Collins Boulevard, Richardson, Texas 75081",7.2 MW,"63,000 sq.f.",2012,32.96790892786,-96.711389334351,address
264,USA,Texas,Dallas,Google Midlothian - Bldg 2,Google,,"3441 Railport Pkwy, Midlothian, Texas 76065",,282000 sq.f.,,32.448927895772,-97.056815922356,address
265,USA,Texas,Dallas,GDC - Dallas TX2 Data Center,"NTT DATA, Inc.",,"2108 Lookout Drive, Garland, Texas 75044",36 MW,229500 sq.f.,2024,32.982352682867,-96.652613746226,address
266,USA,Texas,Dallas,NTT Garland Campus,"NTT DATA, Inc.",,"2008-2108 Lookout Drive, Garland, Texas 75044",,,,32.982352682867,-96.652613746226,address
267,USA,Texas,Dallas,Evocative DAL6,Evocative Data Centers,,"1221 Coit Road, Plano, Texas 75075",12 MW,"52,000 sq.f.",2011,33.016063225651,-96.766853533698,address
268,USA,Texas,Dallas,DigiCo Dallas DAL1,DigiCo Infrastructure REIT,,"1402 E Lookout Dr, Richardson, Texas 75082",13.5 MW,40000 sq.f.,2015,32.985320075613,-96.699457567568,address
269,USA,Texas,Dallas,Riot Platforms Corsicana,"Riot Platforms, Inc.",,"6980 Farm to Market Rd 709, Corsicana, Texas 75110",1000 MW,,2024,31.964537816238,-96.511189519268,address
270,USA,Texas,Dallas,Equinix DA9,Equinix,,"2222 East Grauwyler Road, Irving, Texas 75061",,"36,554 sq.f.",,32.830660052664,-96.912475087068,address
271,USA,Texas,Dallas,DataBank DFW5 - Dallas Infomart,DataBank,,"1950 Stemmons Fwy, Suite 4006, Dallas, Texas 75207",1.45 MW,"15,000 sq.f.",,32.801543581919,-96.823828523262,address
272,USA,Texas,Dallas,ATOS Dallas Data Center,Atos Group,,"2323 Bryan Street, Dallas, Texas 75201",,,,32.786929610022,-96.79401789536,address
273,USA,Texas,Dallas,VAZATA McKinney,VAZATA,,"1720 Bray Central Dr, McKinney, Texas 75069",1 MW,"5,000 sq.f.",2016,33.222837539484,-96.628283106783,address
274,USA,Texas,Dallas,PowerHouse Irving Campus,PowerHouse Data Centers,Under Construction,"111 Customer Way, Irving, Texas 75039",200 MW,,,32.885658434327,-96.93430748095,address
275,USA,Texas,Dallas,DataBank DFW8 - Plano,DataBank,,"8375 Dominion Pkwy, Plano, Texas 75024",40.5 MW,126000 sq.f.,,33.085201812599,-96.812384868177,address
276,USA,Texas,Dallas,Equinix DA7,Equinix,,"6653 Pinecrest Dr, Plano, Texas 75024",,"37,910 sq.f.",,33.062840934607,-96.809475300151,address
277,USA,Texas,Dallas,Tier.Net Dallas Data Center,TierNet,,"1515 Round Table Dr, Dallas, Texas 75247",,,,32.837509927436,-96.879424269717,address
278,USA,Texas,Dallas,"IRVING-TX (Dallas, Texas)",Cloudnium LLC.,,"6001 W Campus Circle, Irving city, Texas 75063",8.5 MW,,2025,32.890643954383,-96.986706653719,address
